Format,generic_qhts,,,,,,,Log_Conc_M,-9.011761791,-8.534640544,-8.057519287,-7.580398031,-7.103276777,-6.626155522,-6.149034267,-5.671913012,-5.194791758,-4.717670503,-4.240549248
Fit_Output,Comp_ID,Comp_Name,Readout,SMILES,Log_AC50_M,S_0,S_Inf,Hill_Slope,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10
1,NCGC00108700-01,null,nluc,CC1=CC=C(NC(=O)CN2C(=O)N(C(=O)C3=CC=C(C=C23)C(=O)NCC4=C(Cl)C=CC=C4)C5=CC=C(C)C=C5)C=C1,-5.2643,11.32,-156.529,1.399,0,-17.035,29.347,50.504,0,0,2.419,-16.802,-88.955,-124.681,-155.31
1,NCGC00108724-01,null,fluc,CC1=CC=C(C=C1)N2C(=O)N(CC(=O)NC3=CC=C(C)C=C3C)C4=CC(=CC=C4C2=O)C(=O)NCC5=C(Cl)C=CC=C5,-5.2143,-8.859,-85.189,3.929,0.062,0,-28.608,-30.788,-7.349,-17.546,6.488,4.705,-50.741,-87.105,-83.035
1,NCGC00108832-01,null,fluc,CC1=CC(=C(NC(=O)CN2C(=O)N(CC3=CC=CO3)C(=O)C4=C2C=C(C=C4)C(=O)NC5CCCC5)C(=C1)C)C,-4.9143,-3.268,-112.606,4.095,18.995,-0.538,-14.376,-0.703,6.554,10.952,-27.185,-19.398,-12.543,-98.306,-111.713
1,NCGC00108832-01,null,nluc,CC1=CC(=C(NC(=O)CN2C(=O)N(CC3=CC=CO3)C(=O)C4=C2C=C(C=C4)C(=O)NC5CCCC5)C(=C1)C)C,-4.9143,-16.696,-163.529,4.504,2.778,-23.231,0,-18.763,-17.285,-23.844,-42.004,-28.368,-21.328,-145.784,-164.186
1,NCGC00109513-01,null,fluc,CC1=C(CN2CCC(CC2)C(=O)NCCCN3CCN(CC3)C4=CC=CC(=C4)Cl)N=C(O1)C5=CC=C(Cl)C=C5,-4.9643,0,-124.394,2.253,0.181,-14.642,-11.062,-2.638,26.598,-6.211,3.598,-1.911,-24.598,-99.97,-115.504
1,NCGC00109513-01,null,nluc,CC1=C(CN2CCC(CC2)C(=O)NCCCN3CCN(CC3)C4=CC=CC(=C4)Cl)N=C(O1)C5=CC=C(Cl)C=C5,-5.0143,-6.763,-183.478,4.504,0,-47.038,3.305,1.1,1.447,-10.258,-14.767,10.107,-32.795,-175.656,-183.112
1,NCGC00109600-01,null,nluc,COC1=CC=C(C=C1)N2CCN(CC2)C(=O)C3=CC4=C(C=C3)[S+]([O-])C5=C(C=CC=C5)C(=O)N4CC6=CC=C(F)C=C6,-5.3143,6.546,-193.86,1.344,3.392,-7.599,0,33.571,0,18.135,-23.464,-36.598,-112.488,-168.736,-184.629
1,NCGC00110506-01,null,nluc,FC1=CC=C(NC(=O)CSC/2=N/C3=C(SC4=C3C=CC=C4)C(=O)N2CCCC(=O)NC5CCCC5)C=C1,-4.9143,-8.454,-112.421,1.1,0,5.852,0,-1.048,-24.167,-32.833,-27.449,-13.824,-25.763,-88.115,-93.684
1,NCGC00110901-01,null,fluc,CCN(CC)CCCNC(=O)CSC1=C2CCCCC2=NC3=CC(=CC=C13)Cl,-5.0643,0,-107.822,4.955,-14.981,1.092,0.799,3.015,12.062,-1.312,10.472,-10.774,-18.826,-104.189,-105.09
1,NCGC00111025-01,null,fluc,COC1=CC=CC=C1NC2=C3CCCCC3=NC4=CC=C(NC(=O)C5=CC=CC(=C5)F)C=C24,-4.9643,-7.969,-104.515,4.955,8.755,0,-18.854,-16.729,-1.291,-36.244,4.533,-10.195,-8.674,-113.851,-90.858
1,NCGC00111025-01,null,nluc,COC1=CC=CC=C1NC2=C3CCCCC3=NC4=CC=C(NC(=O)C5=CC=CC(=C5)F)C=C24,-4.9143,-7.402,-194.413,2.253,-4.326,0.869,-26.321,2.322,6.043,-34.931,-4.913,-11.776,-31.387,-155.04,-179.018
1,NCGC00111151-01,null,fluc,CCC1=CC=C(C=C1)C(=O)C/2=C/N(CC(=O)NC3=CC=C4OCOC4=C3)C5=CC=C(CC)C=C5C2=O,-4.9143,-5.242,-101.614,1.967,9.367,3.616,-24.653,6.149,-25.234,-12.762,-11.581,11.78,-27.388,-79.612,-93.053
1,NCGC00111652-01,null,fluc,COC1=CC=CC=C1NC(=O)CN2C(=O)N(C(=O)C3=C2C4=C(S3)C=CC=C4)C5=CC=CC(=C5)Cl,-5.2143,-0.537,-102.7,1.539,-17.481,1.287,2.707,-0.152,0,5.502,0,-15.658,-57.14,-82.703,-101.885
1,NCGC00111652-01,null,nluc,COC1=CC=CC=C1NC(=O)CN2C(=O)N(C(=O)C3=C2C4=C(S3)C=CC=C4)C5=CC=CC(=C5)Cl,-5.1643,3.304,-138.859,1.808,-26.93,22.358,0,-0.07,4.92,15.636,2.189,-2.373,-72.114,-108.69,-142.859
1,NCGC00111710-01,null,nluc,COC1=CC=C(NC(=O)C2=C(NC(=O)CC3=CC=C(F)C=C3)C4=C(O2)C=CC=C4)C(=C1)OC,-4.9643,0.598,-100.771,2.406,-33.056,-29.378,-23.206,10.148,21.584,5.521,-1.16,19.889,-20.836,-82.104,-97.918
1,NCGC00111728-01,null,fluc,CC1=C(Cl)C=CC=C1NC(=O)CN2C(=O)N(CC3=CC=CO3)C(=O)C4=C2C5=C(S4)C=CC=C5,-4.8643,14.611,-77.416,4.504,1.025,21.61,29.285,-19.246,13.313,12.216,0,24.828,13.489,-59.553,-78.943
1,NCGC00112376-01,null,fluc,COC1=C(CNC2=NC3=C(N=N[N]3C4=CC=C(Cl)C=C24)[S+]([O-])(=O)C5=CC(=C(C)C=C5)C)C=CC=C1,-5.0643,2.996,-129.766,1.627,0,0,0,29.191,0,0,-21.962,0,-45.705,-103.626,-120.623
1,NCGC00112376-01,null,nluc,COC1=C(CNC2=NC3=C(N=N[N]3C4=CC=C(Cl)C=C24)[S+]([O-])(=O)C5=CC(=C(C)C=C5)C)C=CC=C1,-5.1643,-2.417,-152.322,3.132,0,1.235,-2.932,-0.076,0.725,2.541,-31.988,8.233,-69.459,-146.935,-152.933
1,NCGC00113517-01,null,nluc,CC1CCN(CC1)[S+]([O-])(=O)C2=CC=C3N(CCC3=C2)C(=O)NC4=CC(=C(C)C=C4)F,-4.8643,1.481,-127.177,3.677,-19.071,-8.762,9.61,16.77,21.191,0,-6.351,2.944,-12.615,-97.035,-126.923
1,NCGC00114901-01,null,nluc,CCCCOC1=C(OC)C=C(CN2C(=O)C(=O)C3=CC(=CC(=C23)C)Br)C=C1,-5.0143,10.94,-195.069,1.885,4.565,-20.645,13.225,9.72,27.708,1.054,38.009,0,-51.792,-150.135,-180.791
1,NCGC00115008-01,null,fluc,CC[S+]([O-])(=O)C1=NC(=C(Cl)C=N1)C(=O)NCC2=CC=CC=C2,-5.2143,-4.596,-104.487,3.065,-0.412,3.343,20.4,0,-27.93,-13.032,-13.965,-8.681,-57.61,-110.921,-95.061
1,NCGC00115008-01,null,nluc,CC[S+]([O-])(=O)C1=NC(=C(Cl)C=N1)C(=O)NCC2=CC=CC=C2,-5.1143,-24.198,-181.985,1.464,-31.033,-18.221,-6.152,-28.372,-38.712,-29.62,-32.5,-40.001,-93.874,-148.269,-174.315
1,NCGC00115014-01,null,fluc,CCOC(=O)C1=C(NC(=O)C2=C(Cl)C=NC(=N2)[S+](C)([O-])=O)SC(=C1C)C(C)=O,-5.4643,-9.39,-126.77,1.331,0,-7.034,-30.487,-14.695,-5.148,-20.967,-2.75,-47.872,-98.482,-117.38,-112.524
1,NCGC00115014-01,null,nluc,CCOC(=O)C1=C(NC(=O)C2=C(Cl)C=NC(=N2)[S+](C)([O-])=O)SC(=C1C)C(C)=O,-5.4643,-1.093,-182.206,2.333,35.62,-30.219,8.179,-25.251,29.509,-16.084,-21.149,-35.353,-152.853,-182.938,-174.901
1,NCGC00115018-01,null,nluc,CCC1=NN=C(NC(=O)C2=C(Cl)C=NC(=N2)[S+](C)([O-])=O)S1,-4.9143,-2.506,-111.225,2.406,32.43,5.24,-22.201,-20.976,12.241,-7.443,-4.795,16.877,-20.345,-84.638,-108.406
1,NCGC00115042-01,null,fluc,CC1=C(F)C=C(C=C1)C(=O)C2=C(NC(=O)C3=C(Cl)C=NC(=N3)[S+](C)([O-])=O)C4=C(O2)C=CC=C4,-4.9643,-4.958,-113.83,1.627,-17.272,5.37,-0.441,5.089,-8.449,-9.989,-20.171,-10.434,-21.559,-104.816,-92.361
1,NCGC00115072-01,null,fluc,CC[S+]([O-])(=O)C1=NC(=C(Cl)C=N1)C(=O)NC2=C(OC3=C2C=CC=C3)C(=O)C4=CC=C(C)C=C4,-5.1143,-10.624,-106.946,1.826,6.108,0,-39.956,-8.752,-22.986,-7.89,-1.371,-30.702,-45.491,-98.634,-100.137
1,NCGC00115072-01,null,nluc,CC[S+]([O-])(=O)C1=NC(=C(Cl)C=N1)C(=O)NC2=C(OC3=C2C=CC=C3)C(=O)C4=CC=C(C)C=C4,-4.9643,-6.222,-189.819,1.885,-6.941,0,-16.504,-18.83,2.021,1.508,-4.797,-20.046,-44.031,-153.975,-175.759
1,NCGC00115082-01,null,fluc,CCC[S+]([O-])(=O)C1=NC(=C(Cl)C=N1)C(=O)NC2=C(C(=O)OCC)C(=CS2)C3=CC=CC=C3,-5.0643,2.38,-105.639,2.333,0,-2.172,14.183,-4.92,2.318,2.502,8.176,-6.306,-27.085,-104.801,-94.827
1,NCGC00115082-01,null,nluc,CCC[S+]([O-])(=O)C1=NC(=C(Cl)C=N1)C(=O)NC2=C(C(=O)OCC)C(=CS2)C3=CC=CC=C3,-4.9143,-1.962,-204.563,1.967,0,1.844,0,-9.104,8.843,0,-5.225,-21.816,-36.026,-158.205,-187.329
1,NCGC00115104-01,null,fluc,CCC[S+]([O-])(=O)C1=NC(=C(Cl)C=N1)C(=O)NC2=C(OC3=C2C=CC=C3)C(=O)NC4=CC=CC=C4,-5.0643,5.094,-127.912,1.885,-14.743,2.726,-20.398,25.048,51.169,0.764,-8.855,-14.303,-29.957,-118.62,-116.087
1,NCGC00115104-01,null,nluc,CCC[S+]([O-])(=O)C1=NC(=C(Cl)C=N1)C(=O)NC2=C(OC3=C2C=CC=C3)C(=O)NC4=CC=CC=C4,-5.1143,22.865,-205.88,1.967,6.746,8.745,-23.526,52.179,77.256,43.294,-1.367,-8.542,-54.387,-191.029,-191.741
1,NCGC00115825-01,null,nluc,COC1=CC=C(CCNC(=O)C/2=C/C(=O)C3=C(O2)C=C(C)C=C3C)C=C1OC,-5.1643,5.013,-183.51,1.692,0,20.595,0,-3.079,15.45,-6.228,0,-12.773,-89.128,-151.768,-179.912
